"","IRI_KEY","WEEK","SY","GE","VEND","ITEM","UNITS","DOLLARS","F","D","PR","UPC","VOL_EQ","PPU"
"9154",647623,1567,0,1,48001,643,2,6.58,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9155",647623,1567,0,1,48001,687,3,9.87,"NONE",0,0,"00-01-48001-00687",0.9375,3.29
"9156",647623,1568,0,2,51500,24128,1,3.29,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9157",647623,1568,0,1,48001,643,2,6.58,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9158",647623,1568,0,1,48001,641,1,3.29,"NONE",0,0,"00-01-48001-00641",1.0187,3.29
"9159",647623,1568,0,1,48001,687,2,6,"NONE",0,0,"00-01-48001-00687",0.9375,3
"9160",647623,1569,0,2,51500,24128,4,13.16,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9161",647623,1569,0,1,48001,643,18,28.38,"A",0,1,"00-01-48001-00643",1.0187,1.57666666666667
"9162",647623,1569,0,1,48001,641,11,17.49,"A",0,1,"00-01-48001-00641",1.0187,1.59
"9163",647623,1569,0,1,48001,687,2,3.18,"NONE",0,1,"00-01-48001-00687",0.9375,1.59
"9164",647623,1570,0,1,51500,24135,2,6.29,"NONE",0,0,"00-01-51500-24135",1.125,3.145
"9165",647623,1570,0,1,48001,643,6,18.58,"NONE",0,1,"00-01-48001-00643",1.0187,3.09666666666667
"9166",647623,1570,0,1,48001,641,1,3,"NONE",0,1,"00-01-48001-00641",1.0187,3
"9167",647623,1570,0,1,48001,687,2,6,"NONE",0,0,"00-01-48001-00687",0.9375,3
"9168",647623,1571,0,2,51500,24128,12,23.4,"A",0,1,"00-02-51500-24128",1.125,1.95
"9169",647623,1571,0,1,51500,25544,1,2,"A",0,1,"00-01-51500-25544",1.125,2
"9170",647623,1571,0,1,51500,24135,1,2,"A",0,1,"00-01-51500-24135",1.125,2
"9171",647623,1571,0,1,48001,641,2,6,"NONE",0,1,"00-01-48001-00641",1.0187,3
"9172",647623,1572,0,2,51500,24128,1,3.29,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9173",647623,1572,0,1,48001,643,11,18.09,"A",0,1,"00-01-48001-00643",1.0187,1.64454545454545
"9174",647623,1572,0,1,48001,641,7,7.85,"A",0,1,"00-01-48001-00641",1.0187,1.12142857142857
"9175",647623,1572,0,1,48001,687,2,3.34,"NONE",0,1,"00-01-48001-00687",0.9375,1.67
"9176",647623,1573,0,2,51500,24128,3,9.87,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9177",647623,1573,0,1,48001,687,1,3.29,"NONE",0,0,"00-01-48001-00687",0.9375,3.29
"9178",647623,1574,0,2,51500,24128,1,3.29,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9179",647623,1574,0,1,51500,25544,1,3.29,"NONE",0,0,"00-01-51500-25544",1.125,3.29
"9180",647623,1574,0,1,48001,687,3,8.8,"NONE",0,0,"00-01-48001-00687",0.9375,2.93333333333333
"9181",647623,1575,0,2,51500,24128,3,9.87,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9182",647623,1575,0,1,51500,24135,1,3.29,"NONE",0,0,"00-01-51500-24135",1.125,3.29
"9183",647623,1576,0,2,51500,24128,8,21.4,"A+",0,1,"00-02-51500-24128",1.125,2.675
"9184",647623,1576,0,1,51500,25544,2,5.04,"A+",0,1,"00-01-51500-25544",1.125,2.52
"9185",647623,1576,0,1,51500,24135,1,2.12,"A+",0,1,"00-01-51500-24135",1.125,2.12
"9186",647623,1576,0,1,48001,643,1,3.29,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9187",647623,1576,0,1,48001,687,1,3.29,"NONE",0,0,"00-01-48001-00687",0.9375,3.29
"9188",647623,1577,0,2,51500,24128,1,3.29,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9189",647623,1577,0,1,51500,25544,1,3.29,"NONE",0,0,"00-01-51500-25544",1.125,3.29
"9190",647623,1577,0,1,48001,643,23,34.5,"B",0,1,"00-01-48001-00643",1.0187,1.5
"9191",647623,1577,0,1,48001,641,15,22.5,"B",0,1,"00-01-48001-00641",1.0187,1.5
"9192",647623,1577,0,1,48001,687,6,8.54,"NONE",0,1,"00-01-48001-00687",0.9375,1.42333333333333
"9193",647623,1578,0,2,51500,24128,2,6.58,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9194",647623,1578,0,1,51500,25544,1,3.29,"NONE",0,0,"00-01-51500-25544",1.125,3.29
"9195",647623,1578,0,1,48001,641,2,6.58,"NONE",0,0,"00-01-48001-00641",1.0187,3.29
"9196",647623,1579,0,2,51500,24128,1,3.29,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9197",647623,1579,0,1,51500,25544,1,3.29,"NONE",0,0,"00-01-51500-25544",1.125,3.29
"9198",647623,1579,0,1,48001,643,2,6.58,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9199",647623,1579,0,1,48001,641,1,3.29,"NONE",0,0,"00-01-48001-00641",1.0187,3.29
"9200",647623,1579,0,1,48001,687,1,3.29,"NONE",0,0,"00-01-48001-00687",0.9375,3.29
"9201",647623,1580,0,2,51500,24128,5,16.45,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9202",647623,1580,0,1,48001,643,31,55.14,"A+",0,1,"00-01-48001-00643",1.0187,1.77870967741935
"9203",647623,1580,0,1,48001,641,7,12.11,"A+",0,1,"00-01-48001-00641",1.0187,1.73
"9204",647623,1580,0,1,48001,687,4,12.58,"NONE",0,0,"00-01-48001-00687",0.9375,3.145
"9205",647623,1581,0,2,51500,24128,4,12.58,"NONE",0,0,"00-02-51500-24128",1.125,3.145
"9206",647623,1582,0,1,48001,641,2,6.58,"NONE",0,0,"00-01-48001-00641",1.0187,3.29
"9207",649865,1532,0,1,45300,40,4,13.96,"NONE",0,0,"00-01-45300-00040",1.125,3.49
"9208",649865,1532,0,2,51500,24128,16,40.37,"A+",0,1,"00-02-51500-24128",1.125,2.523125
"9209",649865,1532,0,1,51500,25544,3,7.26,"A+",0,1,"00-01-51500-25544",1.125,2.42
"9210",649865,1532,0,1,51500,24135,2,6.58,"A+",0,0,"00-01-51500-24135",1.125,3.29
"9211",649865,1532,0,1,48001,643,3,9.87,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9212",649865,1532,0,1,48001,641,1,3.29,"NONE",0,0,"00-01-48001-00641",1.0187,3.29
"9213",649865,1532,0,1,48001,687,2,6,"NONE",0,1,"00-01-48001-00687",0.9375,3
"9214",649865,1533,0,1,45300,40,7,10.47,"B",0,1,"00-01-45300-00040",1.125,1.49571428571429
"9215",649865,1533,0,2,45300,45,1,3.49,"B",0,0,"00-02-45300-00045",1.125,3.49
"9216",649865,1533,0,1,48001,643,1,3.29,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9217",649865,1533,0,1,48001,687,1,3.29,"NONE",0,0,"00-01-48001-00687",0.9375,3.29
"9218",649865,1534,0,2,51500,24128,1,3.29,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9219",649865,1534,0,1,51500,25544,1,3.29,"NONE",0,0,"00-01-51500-25544",1.125,3.29
"9220",649865,1534,0,1,51500,24135,2,6.58,"NONE",0,0,"00-01-51500-24135",1.125,3.29
"9221",649865,1534,0,1,48001,643,7,13.93,"B",0,1,"00-01-48001-00643",1.0187,1.99
"9222",649865,1534,0,1,48001,641,2,3.38,"B",0,1,"00-01-48001-00641",1.0187,1.69
"9223",649865,1534,0,1,48001,687,2,3.68,"NONE",0,1,"00-01-48001-00687",0.9375,1.84
"9224",649865,1535,0,1,16459,20011,1,4.29,"NONE",0,0,"00-01-16459-20011",1,4.29
"9225",649865,1535,0,2,51500,24128,3,9.87,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9226",649865,1535,0,1,51500,24135,1,3.29,"NONE",0,0,"00-01-51500-24135",1.125,3.29
"9227",649865,1535,0,1,48001,643,3,9.87,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9228",649865,1536,0,1,45300,40,1,3.49,"NONE",0,0,"00-01-45300-00040",1.125,3.49
"9229",649865,1536,0,2,51500,24128,2,6.58,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9230",649865,1536,0,1,51500,25544,1,2.71,"NONE",0,1,"00-01-51500-25544",1.125,2.71
"9231",649865,1537,0,2,51500,24128,16,32,"B",0,1,"00-02-51500-24128",1.125,2
"9232",649865,1537,0,1,51500,25544,2,4,"B",0,1,"00-01-51500-25544",1.125,2
"9233",649865,1537,0,1,48001,643,2,4.96,"NONE",0,1,"00-01-48001-00643",1.0187,2.48
"9234",649865,1537,0,1,48001,687,1,2.71,"NONE",0,1,"00-01-48001-00687",0.9375,2.71
"9235",649865,1538,0,1,45300,40,2,3.98,"NONE",0,1,"00-01-45300-00040",1.125,1.99
"9236",649865,1538,0,2,51500,24128,1,3.29,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9237",649865,1538,0,1,51500,25544,1,3.29,"NONE",0,0,"00-01-51500-25544",1.125,3.29
"9238",649865,1538,0,1,48001,643,16,26.68,"A",0,1,"00-01-48001-00643",1.0187,1.6675
"9239",649865,1538,0,1,48001,641,1,1.67,"A",0,1,"00-01-48001-00641",1.0187,1.67
"9240",649865,1538,0,1,48001,687,2,3.34,"NONE",0,1,"00-01-48001-00687",0.9375,1.67
"9241",649865,1539,0,1,45300,40,4,7.96,"B",0,1,"00-01-45300-00040",1.125,1.99
"9242",649865,1539,0,2,45300,45,1,1.99,"B",0,1,"00-02-45300-00045",1.125,1.99
"9243",649865,1539,0,1,16459,20011,2,8.58,"NONE",0,0,"00-01-16459-20011",1,4.29
"9244",649865,1539,0,2,51500,24128,2,6.58,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9245",649865,1539,0,1,51500,25544,1,3.29,"NONE",0,0,"00-01-51500-25544",1.125,3.29
"9246",649865,1539,0,1,48001,643,1,3.29,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9247",649865,1539,0,1,48001,687,1,3.29,"NONE",0,0,"00-01-48001-00687",0.9375,3.29
"9248",649865,1540,0,2,51500,24128,4,10.58,"NONE",0,1,"00-02-51500-24128",1.125,2.645
"9249",649865,1540,0,1,51500,24135,1,3.29,"NONE",0,0,"00-01-51500-24135",1.125,3.29
"9250",649865,1540,0,1,48001,643,1,3.29,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9251",649865,1541,0,2,51500,24128,6,12,"A",0,1,"00-02-51500-24128",1.125,2
"9252",649865,1541,0,1,51500,24135,2,4,"A",0,1,"00-01-51500-24135",1.125,2
"9253",649865,1541,0,1,48001,643,1,3.29,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9254",649865,1541,0,1,48001,641,1,3.29,"NONE",0,0,"00-01-48001-00641",1.0187,3.29
"9255",649865,1541,0,1,48001,687,1,3.29,"NONE",0,0,"00-01-48001-00687",0.9375,3.29
"9256",649865,1542,0,2,51500,24128,1,3.29,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9257",649865,1542,0,1,51500,25544,2,6,"NONE",0,1,"00-01-51500-25544",1.125,3
"9258",649865,1542,0,1,51500,24135,1,3.29,"NONE",0,0,"00-01-51500-24135",1.125,3.29
"9259",649865,1542,0,1,48001,643,4,12.09,"NONE",0,1,"00-01-48001-00643",1.0187,3.0225
"9260",649865,1542,0,1,48001,641,1,3.29,"NONE",0,0,"00-01-48001-00641",1.0187,3.29
"9261",649865,1543,0,1,45300,40,2,6.28,"NONE",0,1,"00-01-45300-00040",1.125,3.14
"9262",649865,1543,0,1,16459,20011,1,4.29,"NONE",0,0,"00-01-16459-20011",1,4.29
"9263",649865,1543,0,2,51500,24128,2,6.29,"NONE",0,0,"00-02-51500-24128",1.125,3.145
"9264",649865,1543,0,1,48001,643,2,6.58,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9265",649865,1544,0,1,45300,40,3,8.37,"NONE",0,1,"00-01-45300-00040",1.125,2.79
"9266",649865,1544,0,1,16459,20011,1,3.49,"NONE",0,1,"00-01-16459-20011",1,3.49
"9267",649865,1544,0,2,51500,24128,2,6,"NONE",0,0,"00-02-51500-24128",1.125,3
"9268",649865,1544,0,1,51500,25544,2,6,"NONE",0,1,"00-01-51500-25544",1.125,3
"9269",649865,1544,0,1,48001,643,1,3.29,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9270",649865,1544,0,1,48001,687,1,3.29,"NONE",0,0,"00-01-48001-00687",0.9375,3.29
"9271",649865,1545,0,2,45300,45,3,6.87,"NONE",0,1,"00-02-45300-00045",1.125,2.29
"9272",649865,1545,0,2,51500,24128,2,6.58,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9273",649865,1545,0,1,51500,25544,2,6.58,"NONE",0,0,"00-01-51500-25544",1.125,3.29
"9274",649865,1545,0,1,48001,643,2,6,"NONE",0,1,"00-01-48001-00643",1.0187,3
"9275",649865,1545,0,1,48001,641,2,3.29,"NONE",0,1,"00-01-48001-00641",1.0187,1.645
"9276",649865,1545,0,1,48001,687,1,3.29,"NONE",0,0,"00-01-48001-00687",0.9375,3.29
"9277",649865,1547,0,2,45300,45,2,3.58,"NONE",0,1,"00-02-45300-00045",1.125,1.79
"9278",649865,1547,0,1,48001,643,3,9.87,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9279",649865,1547,0,1,48001,687,1,3.29,"NONE",0,0,"00-01-48001-00687",0.9375,3.29
"9280",649865,1548,0,2,45300,45,3,5.37,"NONE",0,1,"00-02-45300-00045",1.125,1.79
"9281",649865,1548,0,2,51500,24128,9,19.83,"A+",0,1,"00-02-51500-24128",1.125,2.20333333333333
"9282",649865,1548,0,1,51500,25544,4,11.45,"A+",0,1,"00-01-51500-25544",1.125,2.8625
"9283",649865,1548,0,1,51500,24135,3,6.19,"A+",0,1,"00-01-51500-24135",1.125,2.06333333333333
"9284",649865,1548,0,1,48001,643,3,6,"NONE",0,1,"00-01-48001-00643",1.0187,2
"9285",649865,1548,0,1,48001,641,1,0.58,"NONE",0,1,"00-01-48001-00641",1.0187,0.58
"9286",649865,1548,0,1,48001,687,1,3.29,"NONE",0,0,"00-01-48001-00687",0.9375,3.29
"9287",649865,1549,0,2,45300,45,5,4.22,"NONE",0,1,"00-02-45300-00045",1.125,0.844
"9288",649865,1549,0,1,16459,20011,2,2.18,"NONE",0,1,"00-01-16459-20011",1,1.09
"9289",649865,1549,0,1,48001,643,1,3.29,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9290",649865,1550,0,2,51500,24128,2,6.58,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9291",649865,1550,0,1,51500,25544,1,3.29,"NONE",0,0,"00-01-51500-25544",1.125,3.29
"9292",649865,1550,0,1,51500,24135,1,3.29,"NONE",0,0,"00-01-51500-24135",1.125,3.29
"9293",649865,1550,0,1,48001,643,3,9.87,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9294",649865,1550,0,1,48001,687,3,9.87,"NONE",0,0,"00-01-48001-00687",0.9375,3.29
"9295",649865,1552,0,1,51500,25544,1,3.29,"NONE",0,0,"00-01-51500-25544",1.125,3.29
"9296",649865,1552,0,1,51500,24135,1,3.29,"NONE",0,0,"00-01-51500-24135",1.125,3.29
"9297",649865,1552,0,1,48001,643,4,12,"NONE",0,1,"00-01-48001-00643",1.0187,3
"9298",649865,1552,0,1,48001,687,2,6.58,"NONE",0,0,"00-01-48001-00687",0.9375,3.29
"9299",649865,1553,0,2,51500,24128,27,50.18,"B",0,1,"00-02-51500-24128",1.125,1.85851851851852
"9300",649865,1553,0,1,51500,25544,3,3.29,"B",0,1,"00-01-51500-25544",1.125,1.09666666666667
"9301",649865,1553,0,1,48001,643,1,3.29,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9302",649865,1553,0,1,48001,641,1,3.29,"NONE",0,0,"00-01-48001-00641",1.0187,3.29
"9303",649865,1553,0,1,48001,687,2,6.58,"NONE",0,0,"00-01-48001-00687",0.9375,3.29
"9304",649865,1554,0,2,51500,24128,3,9.05,"NONE",0,1,"00-02-51500-24128",1.125,3.01666666666667
"9305",649865,1554,0,1,48001,643,6,18.58,"NONE",0,1,"00-01-48001-00643",1.0187,3.09666666666667
"9306",649865,1554,0,1,48001,687,3,9.87,"NONE",0,0,"00-01-48001-00687",0.9375,3.29
"9307",649865,1555,0,2,51500,24128,2,6.58,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9308",649865,1555,0,1,51500,25544,1,3.29,"NONE",0,0,"00-01-51500-25544",1.125,3.29
"9309",649865,1555,0,1,48001,643,10,19.5,"A",0,1,"00-01-48001-00643",1.0187,1.95
"9310",649865,1556,0,2,51500,24128,2,6.58,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9311",649865,1556,0,1,51500,25544,1,3.29,"NONE",0,0,"00-01-51500-25544",1.125,3.29
"9312",649865,1556,0,1,48001,643,1,3.29,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9313",649865,1556,0,1,48001,687,1,3.29,"NONE",0,0,"00-01-48001-00687",0.9375,3.29
"9314",649865,1557,0,2,51500,24128,1,2.99,"NONE",0,1,"00-02-51500-24128",1.125,2.99
"9315",649865,1557,0,1,51500,25544,1,2,"NONE",0,1,"00-01-51500-25544",1.125,2
"9316",649865,1557,0,1,51500,24135,2,4.99,"NONE",0,1,"00-01-51500-24135",1.125,2.495
"9317",649865,1557,0,1,48001,643,3,9.87,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9318",649865,1557,0,1,48001,687,1,3.29,"NONE",0,0,"00-01-48001-00687",0.9375,3.29
"9319",649865,1558,0,2,51500,24128,9,17.1,"A",0,1,"00-02-51500-24128",1.125,1.9
"9320",649865,1558,0,1,51500,25544,6,12,"A",0,1,"00-01-51500-25544",1.125,2
"9321",649865,1558,0,1,51500,24135,5,10,"A",0,1,"00-01-51500-24135",1.125,2
"9322",649865,1558,0,1,48001,687,2,6.58,"NONE",0,0,"00-01-48001-00687",0.9375,3.29
"9323",649865,1559,0,2,51500,24128,6,15.98,"NONE",0,1,"00-02-51500-24128",1.125,2.66333333333333
"9324",649865,1560,0,2,51500,24128,5,12.23,"NONE",0,1,"00-02-51500-24128",1.125,2.446
"9325",649865,1560,0,1,48001,643,1,3.29,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9326",649865,1560,0,1,48001,687,3,9.87,"NONE",0,0,"00-01-48001-00687",0.9375,3.29
"9327",649865,1561,0,2,51500,24128,14,26.5,"A",0,1,"00-02-51500-24128",1.125,1.89285714285714
"9328",649865,1561,0,1,51500,25544,5,10,"A",0,1,"00-01-51500-25544",1.125,2
"9329",649865,1561,0,1,48001,643,1,3.29,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9330",649865,1561,0,1,48001,687,2,5.29,"NONE",0,1,"00-01-48001-00687",0.9375,2.645
"9331",649865,1562,0,2,51500,24128,3,7.29,"NONE",0,1,"00-02-51500-24128",1.125,2.43
"9332",649865,1562,0,1,51500,25544,1,3.29,"NONE",0,0,"00-01-51500-25544",1.125,3.29
"9333",649865,1562,0,1,48001,643,13,26,"B",0,1,"00-01-48001-00643",1.0187,2
"9334",649865,1562,0,1,48001,687,2,4,"NONE",0,1,"00-01-48001-00687",0.9375,2
"9335",649865,1563,0,2,51500,24128,2,6.58,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9336",649865,1563,0,1,51500,25544,1,3.29,"NONE",0,0,"00-01-51500-25544",1.125,3.29
"9337",649865,1565,0,2,51500,24128,9,27.29,"NONE",0,1,"00-02-51500-24128",1.125,3.03222222222222
"9338",649865,1565,0,1,48001,643,4,11.86,"NONE",0,1,"00-01-48001-00643",1.0187,2.965
"9339",649865,1565,0,1,48001,641,1,3.29,"NONE",1,1,"00-01-48001-00641",1.0187,3.29
"9340",649865,1566,0,1,51500,24135,1,3.29,"NONE",0,0,"00-01-51500-24135",1.125,3.29
"9341",649865,1566,0,1,48001,643,3,9.87,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9342",649865,1567,0,2,51500,24128,6,14.36,"A+",0,1,"00-02-51500-24128",1.125,2.39333333333333
"9343",649865,1567,0,1,51500,24135,2,3.79,"A+",0,1,"00-01-51500-24135",1.125,1.895
"9344",649865,1567,0,1,48001,687,1,3.29,"NONE",0,0,"00-01-48001-00687",0.9375,3.29
"9345",649865,1568,0,2,51500,24128,3,9.87,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9346",649865,1568,0,1,51500,25544,2,6,"NONE",0,1,"00-01-51500-25544",1.125,3
"9347",649865,1568,0,1,48001,643,1,1.59,"NONE",0,1,"00-01-48001-00643",1.0187,1.59
"9348",649865,1568,0,1,48001,687,2,6.58,"NONE",0,0,"00-01-48001-00687",0.9375,3.29
"9349",649865,1569,0,2,51500,24128,2,6.58,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9350",649865,1569,0,1,51500,25544,1,3.29,"NONE",0,0,"00-01-51500-25544",1.125,3.29
"9351",649865,1569,0,1,48001,643,28,44.52,"A",0,1,"00-01-48001-00643",1.0187,1.59
"9352",649865,1569,0,1,48001,641,1,1.59,"A",0,1,"00-01-48001-00641",1.0187,1.59
"9353",649865,1570,0,2,51500,24128,3,9.87,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9354",649865,1570,0,1,51500,25544,1,3.29,"NONE",0,0,"00-01-51500-25544",1.125,3.29
"9355",649865,1570,0,1,48001,643,1,3.29,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9356",649865,1570,0,1,48001,687,3,9.29,"NONE",0,1,"00-01-48001-00687",0.9375,3.09666666666667
"9357",649865,1571,0,2,51500,24128,15,29.4,"A",2,1,"00-02-51500-24128",1.125,1.96
"9358",649865,1571,0,1,51500,25544,4,8,"A",0,1,"00-01-51500-25544",1.125,2
"9359",649865,1571,0,1,48001,643,2,6.58,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9360",649865,1572,0,2,51500,24128,1,3.29,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9361",649865,1572,0,1,51500,25544,2,6.58,"NONE",0,0,"00-01-51500-25544",1.125,3.29
"9362",649865,1572,0,1,48001,643,15,25.01,"A",0,1,"00-01-48001-00643",1.0187,1.66733333333333
"9363",649865,1572,0,1,48001,641,8,13.35,"A",0,1,"00-01-48001-00641",1.0187,1.66875
"9364",649865,1572,0,1,48001,687,2,3.34,"NONE",0,1,"00-01-48001-00687",0.9375,1.67
"9365",649865,1573,0,2,51500,24128,1,3.29,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9366",649865,1573,0,1,51500,25544,1,3.29,"NONE",0,0,"00-01-51500-25544",1.125,3.29
"9367",649865,1573,0,1,48001,643,1,3.29,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9368",649865,1573,0,1,48001,641,1,3.29,"NONE",0,1,"00-01-48001-00641",1.0187,3.29
"9369",649865,1575,0,2,51500,24128,4,13.16,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9370",649865,1575,0,1,51500,25544,2,6.58,"NONE",0,0,"00-01-51500-25544",1.125,3.29
"9371",649865,1575,0,1,48001,643,2,6.29,"NONE",0,0,"00-01-48001-00643",1.0187,3.145
"9372",649865,1575,0,1,48001,687,1,3.29,"NONE",0,0,"00-01-48001-00687",0.9375,3.29
"9373",649865,1576,0,2,51500,24128,16,37.57,"A+",0,1,"00-02-51500-24128",1.125,2.348125
"9374",649865,1576,0,1,51500,25544,2,4.71,"A+",0,1,"00-01-51500-25544",1.125,2.355
"9375",649865,1576,0,1,51500,24135,4,8.89,"A+",0,1,"00-01-51500-24135",1.125,2.2225
"9376",649865,1576,0,1,48001,643,2,6.58,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9377",649865,1576,0,1,48001,687,1,3.29,"NONE",0,0,"00-01-48001-00687",0.9375,3.29
"9378",649865,1577,0,2,51500,24128,1,3.29,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9379",649865,1577,0,1,48001,643,24,36,"B",0,1,"00-01-48001-00643",1.0187,1.5
"9380",649865,1577,0,1,48001,641,12,18,"B",0,1,"00-01-48001-00641",1.0187,1.5
"9381",649865,1577,0,1,48001,687,3,4.5,"NONE",0,1,"00-01-48001-00687",0.9375,1.5
"9382",649865,1578,0,2,51500,24128,3,9.87,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9383",649865,1579,0,2,51500,24128,2,6.58,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"9384",649865,1579,0,1,48001,643,1,3.29,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9385",649865,1579,0,1,48001,687,1,3.29,"NONE",0,0,"00-01-48001-00687",0.9375,3.29
"9386",649865,1580,0,2,51500,24128,4,12.58,"NONE",0,0,"00-02-51500-24128",1.125,3.145
"9387",649865,1580,0,1,51500,24135,2,6.58,"NONE",0,0,"00-01-51500-24135",1.125,3.29
"9388",649865,1580,0,1,48001,643,23,36.62,"A+",0,1,"00-01-48001-00643",1.0187,1.59217391304348
"9389",649865,1580,0,1,48001,641,3,6.29,"A+",0,1,"00-01-48001-00641",1.0187,2.09666666666667
"9390",649865,1580,0,1,48001,687,4,5.89,"NONE",0,1,"00-01-48001-00687",0.9375,1.4725
"9391",670940,1531,0,1,48001,643,1,3.29,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9392",670940,1531,0,1,48001,641,5,16.45,"NONE",0,0,"00-01-48001-00641",1.0187,3.29
"9393",670940,1532,0,1,48001,643,6,19.74,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9394",670940,1532,0,1,48001,641,4,8.26,"NONE",0,1,"00-01-48001-00641",1.0187,2.065
"9395",670940,1533,0,1,48001,643,6,18.12,"NONE",0,1,"00-01-48001-00643",1.0187,3.02
"9396",670940,1533,0,1,48001,641,1,3.29,"NONE",0,0,"00-01-48001-00641",1.0187,3.29
"9397",670940,1534,0,1,48001,643,10,16.7,"B",0,1,"00-01-48001-00643",1.0187,1.67
"9398",670940,1534,0,1,48001,641,6,10.02,"B",0,1,"00-01-48001-00641",1.0187,1.67
"9399",670940,1535,0,1,48001,643,6,19.74,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9400",670940,1535,0,1,48001,641,2,6.58,"NONE",0,0,"00-01-48001-00641",1.0187,3.29
"9401",670940,1536,0,1,48001,643,4,13.16,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9402",670940,1537,0,1,48001,643,2,6.58,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9403",670940,1537,0,1,48001,641,1,3.29,"NONE",0,0,"00-01-48001-00641",1.0187,3.29
"9404",670940,1538,0,1,48001,643,2,6.58,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9405",670940,1538,0,1,48001,641,1,3.29,"NONE",0,0,"00-01-48001-00641",1.0187,3.29
"9406",670940,1539,0,1,48001,643,5,16.45,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9407",670940,1539,0,1,48001,641,1,3.29,"NONE",0,0,"00-01-48001-00641",1.0187,3.29
"9408",670940,1540,0,1,48001,643,5,16.45,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9409",670940,1540,0,1,48001,641,1,3.29,"NONE",0,0,"00-01-48001-00641",1.0187,3.29
"9410",670940,1541,0,1,48001,643,3,9.87,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9411",670940,1541,0,1,48001,641,2,6.58,"NONE",0,0,"00-01-48001-00641",1.0187,3.29
"9412",670940,1542,0,1,48001,643,3,9.87,"NONE",0,0,"00-01-48001-00643",1.0187,3.29
"9413",670940,1542,0,1,48001,641,1,3.29,"NONE",0,0,"00-01-48001-00641",1.0187,3.29
